"mean","sd","2.5%","50%","97.5%","Rhat"
-2.54432757023039,2.90163101534613,-8.28532205534345,-2.4982050889067,3.0563094729744,1
-0.0870643978106948,0.032857264572722,-0.157054169794176,-0.0849899503834709,-0.0282333262195858,1.01
0.00577054556593055,0.0211881558762651,-0.0361476635026171,0.00580496437461511,0.0470602242815833,1.03
0.0630324939652045,0.0945510419784529,-0.120028454527848,0.0611504860763982,0.252426992102523,1
-3.98018822941622,1.29815805795351,-6.63230870382554,-3.93311473433279,-1.58554077508854,1.02
-3.14837546708478,2.88635231297759,-9.01665104744443,-3.07116270469103,2.32021541718214,1.01
-0.0645414276472897,0.0293443598954408,-0.129195078035972,-0.0625362401840439,-0.0125928632607515,1.05
-0.00745636359066826,0.0194482160601385,-0.046010062820553,-0.00740525041600228,0.0302487864257142,1.01
0.0975244496227012,0.0972613172766406,-0.0838736910693384,0.093287397207807,0.299795769562832,1.01
-2.40143090862623,1.0992267159608,-4.69514781517268,-2.36104873947187,-0.355972220619273,1
-8.96919400329283,3.09972919803398,-15.4880322836653,-8.82199197244387,-3.32745784839112,1.02
-0.0817010907033065,0.031365477543362,-0.148852291302205,-0.0794863376122442,-0.0259415352543453,1.02
0.0433295573713791,0.0235187784748386,-0.00042202568573405,0.042409131357327,0.0925571288081816,1.01
0.201028891644856,0.0966623962505769,0.0235518562004758,0.197148031578708,0.403461746730232,1.04
-3.25968395333883,1.26857131512965,-5.90688860365188,-3.20349882271264,-0.864995844506346,1.02
-6.73385686311741,3.07887327188223,-13.0189079695283,-6.6484356959819,-0.956933435555719,1
-0.0364209549483209,0.0293944078829973,-0.0995095968010291,-0.0346901088845448,0.0168874047017842,1.01
0.0196392691913377,0.0234377607427501,-0.0265196267430776,0.0194779559682558,0.0660721539764084,1.02
0.110547953854206,0.0963015619284568,-0.0698065502522395,0.106804421823671,0.308764557685331,1.01
-0.350523179668902,1.32335493263565,-2.9660602435969,-0.342455897839917,2.25058298927638,1.01
