"","pop_100m","distance_water","impervious_surface","light","noise","open_green","temp_cooldown","temp_day","temp_night","tree_cover"
"Nl_55",0,151.955612182617,30.7432441711426,253.007919311523,71.9333724975586,0.327073663473129,-0.568800032138824,20.9711990356445,12.2087993621826,18.9438667297363
"Nl_56",0,344.590789794922,3.61106014251709,255,60.7503242492676,0.678500473499298,-0.800000011920929,28.9899997711182,16.8199996948242,17.2604827880859
"Nm_02",0,714.990295410156,0,83.4019012451172,74.9987335205078,0.00346411438658834,-0.607999980449677,21.2796001434326,13.25119972229,82.6431579589844
"Nm_05",0,80.6237182617188,0,253.769134521484,65.5454483032227,1,-0.684000015258789,29.8671989440918,17.5144004821777,0
"Nm_07",0,180.283264160156,0,255,58.4918060302734,0.588455736637115,-0.800000011920929,28.9899997711182,16.8199996948242,33.2357635498047
"Nm_09",0,473.200958251953,12.138897895813,254.715454101562,70.0179595947266,0.222069814801216,-0.695200026035309,25.581600189209,14.9335994720459,52.1628341674805
"Nm_201",57.0708084106445,495.081268310547,93.6856002807617,255,78.335578918457,0,-0.404399991035461,23.6492004394531,14.1836004257202,0.345800638198853
"Nm_202",14.3610363006592,991.310363769531,36.7652778625488,253.212661743164,71.7086334228516,0.160015136003494,-0.307599991559982,11.9652004241943,6.82040023803711,19.7548370361328
"Oh_01",0,1466.33410644531,0,250.61360168457,44.0515937805176,0.491408050060272,-0.800000011920929,28.9300003051758,16.8999996185303,37.8701324462891
"Oh_02",13.7416791915894,867.479553222656,1.88062071800232,254.300979614258,53.4525489807129,0.953686058521271,-0.778800010681152,31.0836009979248,15.9896001815796,2.31297373771667
"Oh_03",0,558.332153320312,0,162.322784423828,67.8932495117188,0.903170883655548,-0.839999973773956,29.7900009155273,15.9799995422363,5.29214000701904
"Oh_04",0,696.519592285156,0,148.031387329102,50.2274284362793,0,-0.794000029563904,28.4867992401123,17.0799999237061,76.6642227172852
"Oh_07",0,787.398986816406,0,137.31184387207,30.1620502471924,0,-0.791200041770935,28.2880001068115,17.3696002960205,67.5160827636719
"Oh_10",0.142056420445442,1040.94750976562,0,143.176971435547,66.4177780151367,0.0173359550535679,-0.790000021457672,28.3743991851807,17.3155994415283,78.6885299682617
"Oh_12",0.170000001788139,177.576202392578,0,165.148635864258,50.5232048034668,0.481344074010849,-0.810000002384186,28.6000003814697,17,39.5841026306152
"Ol_03",0.170646384358406,1686.20092773438,0,157.946304321289,56.5718269348145,0,-0.800000011920929,27.9071998596191,17.4496002197266,79.006950378418
"Ol_06",0,683.809692382812,18.1111927032471,212.586059570312,75.5107421875,0.617121338844299,-0.874000012874603,30.7180004119873,15.129599571228,15.765474319458
"Ol_11",0,263.787048339844,0,221.589996337891,42.017406463623,0,-0.698800027370453,24.661600112915,15.3280000686646,73.3526916503906
"Ol_16",0,93.0929107666016,0,60.222972869873,26.3445110321045,0,-0.787199974060059,27.9591999053955,17.4456005096436,69.1133499145508
"Ol_50",0,39.9753532409668,0,94.6168441772461,37.3398399353027,0.367572605609894,-0.707599997520447,27.9174995422363,17.2754001617432,29.0601367950439
"Ol_55",0,810.2255859375,0,251.930145263672,56.6720695495605,0.395889610052109,-0.800000011920929,27.8839988708496,17.423999786377,43.0079612731934
"Om_02",0.28999999165535,1195.79956054688,0,251.665924072266,42.9091262817383,0,-0.800000011920929,28.0900001525879,17.3799991607666,77.0218276977539
"Om_05",0,219.265686035156,0,184.155181884766,39.7993316650391,0.636180222034454,-0.80919998884201,29.3303985595703,16.4463996887207,27.6472969055176
"Om_06",0,370.485992431641,0,187.707931518555,52.5219688415527,0.345374494791031,-0.791999995708466,29.8179988861084,16.3339996337891,46.8388786315918
"Om_08",0,215.525894165039,0,225.895080566406,41.7887725830078,0.495680630207062,-0.800000011920929,28.8199996948242,16.8899993896484,33.7635917663574
