"mean","sd","2.5%","50%","97.5%","Rhat"
0.0086955113688178,0.0643064253220061,-0.112950825922236,0.00729034432538541,0.137253819103336,1
-2.38043981900521,1.47055467420358,-5.40713405292573,-2.33488588073475,0.369862350516065,1.03
-0.0140020083857638,0.0142966385237386,-0.0436952564054677,-0.0134688742377044,0.0123898988413125,1.03
0.000340762482403732,0.000430479763424323,-0.000518311698125379,0.000343815505373092,0.00116752338086471,1.01
0.0465195544002077,0.0515594507108851,-0.0507145523672518,0.0450821137467345,0.151791589795797,1.04
-1.32599832961472,1.26876269127344,-3.88392374747032,-1.30564435090733,1.10878770158876,1.13
-0.0206847864739309,0.0145602946218503,-0.0511599312308304,-0.01994204760038,0.00584078354643944,1.38
0.0012179179886571,0.000474335293708456,0.000277245087301918,0.00121888068145045,0.00214891811296841,1
-0.0117471147269152,0.0424030806685514,-0.0950470560772139,-0.0119201630439598,0.0725828039320068,1.1
-3.37194525359107,2.24653931433803,-8.01363972097286,-3.27203432556945,0.781899877068125,1.01
-0.000401435246590223,0.0162180420056411,-0.0339039735923089,-4.29050212573938e-05,0.0298743232140914,1.01
-0.00106045282632622,0.000822725313009052,-0.00278434792587255,-0.00101979682972234,0.000429091905528256,1.02
0.037939723395685,0.0785136118488249,-0.10901909297186,0.0356743938072644,0.198869511926241,1.01
-2.17839846647835,1.97837153665016,-6.1910068306152,-2.12003231674255,1.50491111793022,1.01
-0.0184724420353312,0.0177885375403607,-0.0559912852104899,-0.0174945602985566,0.0137321479652336,1.02
0.000171441519806692,0.000701740265320612,-0.00122150446419071,0.000177144993257375,0.00154940116304108,1.01
-0.00835071590117022,0.0701284168603472,-0.141982423156111,-0.0097002932372664,0.132709919660581,1
0.533286824243405,1.9481887732341,-3.58462320010402,0.672873767931188,3.95094621334634,1.9
-0.0281386620237743,0.0182499533156981,-0.0674612673049757,-0.0269325637049526,0.00421959550878294,1
6.25565637000951e-05,0.000526256094821019,-0.000969240957931595,6.50705099912711e-05,0.00110886066345233,1.02
-0.0642035203235452,0.0702001759028971,-0.188241690635018,-0.0693867189812888,0.0831887453558578,2.09
-3.91790367250754,1.48661434357099,-7.01120097197234,-3.86334077731746,-1.15547970261888,1.03
0.00752656556408918,0.0107230596813133,-0.014759391101906,0.00801764416533837,0.0274614776680989,1.12
0.000252589429872417,0.00047553397364094,-0.000683061177536285,0.00025712818276584,0.00118012167558675,1.03
0.093671389166685,0.0509488838153049,-0.000879909854606655,0.091657032773854,0.199774353200689,1.02
-4.25023132899208,2.33794623441489,-9.10009854577601,-4.14252997202923,0.0526301928354635,1.01
-0.0255004106537714,0.0189007140402845,-0.0653630317092902,-0.0244269033606238,0.00891115528355147,1.02
0.000498951069463589,0.000728304327366193,-0.000900620027912285,0.000485698406122012,0.00197358265059297,1.01
0.051919234494494,0.0804177989855502,-0.100162055470408,0.0494056094961262,0.216591082446147,1.01
-6.60914027335936,2.4090920157267,-11.8056075246365,-6.46539464747466,-2.30898918639276,1.01
-0.0170467648701592,0.0147619805175385,-0.0469911279190597,-0.0168118486723272,0.0111363625918056,1.01
-0.000197482799014473,0.000674631855235414,-0.0014708337301673,-0.000220659714250363,0.00116842987898491,1.06
0.151700601538337,0.0815073733710902,0.00367302266102631,0.146738120716742,0.328366186073836,1.01
-2.56285554850651,1.67816774959889,-6.02853901346079,-2.48116548068289,0.497347042988675,1
0.0217350275462269,0.00982041949633507,0.00201421195087303,0.021876050377276,0.040590467157167,1.05
0.000110558539951006,0.000627213145177561,-0.00111589029959252,0.000110948636536759,0.00134207797739454,1.04
0.00816749455306119,0.055917512331549,-0.0963239136341987,0.00622266035173782,0.1224274505338,1
-5.27978615144508,2.29905533094427,-10.1013059246537,-5.15869644461301,-1.10229719171826,1.07
-0.0387924960146308,0.0136761442194729,-0.0656587106632812,-0.0387388670491017,-0.0118968107231205,1.01
0.000735415753982888,0.000609573297618799,-0.000503644880226929,0.000751984064001327,0.0018741494140828,1.12
0.159033268102014,0.0811707151494086,0.00826663113437977,0.155435565160314,0.329262309431812,1.07
0.644380754397084,0.69719034513118,-0.769334536855604,0.662610456957688,1.95412761211551,1.07
-0.0114171596042243,0.00446083950145153,-0.0204454488358794,-0.0113196340845666,-0.00291929558570259,1.02
-0.00044588536505715,0.000187696313774641,-0.000827403826396912,-0.000442333048499248,-8.82641652149353e-05,1.06
0.0780667553502506,0.0244807878910718,0.0317250803413511,0.0775570421260227,0.127305723863458,1.08
-2.22271417000214,1.20400375097825,-4.72283033765734,-2.15882388285395,-0.0234891951908495,1.08
-0.00401995078671097,0.00745985517104121,-0.0190930139874903,-0.00388007617181474,0.0101899416204311,1.03
-2.34697046501067e-05,0.000280457842274017,-0.000575029581558599,-2.10755790185512e-05,0.000527880726930256,1.02
0.102901834941243,0.0410392239784022,0.026790403878786,0.101007437423638,0.188083667442695,1.04
-4.17221365779549,2.44369586059611,-9.25594923298133,-4.08557775275005,0.322112554125645,1.05
-0.0192263230628105,0.0189029245583211,-0.0582588369438076,-0.0185178561073578,0.0158355153188484,1.01
-2.59830388154063e-05,0.00072219464553489,-0.00144134439506012,-3.0909762905365e-05,0.00141414844822092,1.01
0.0528292653749424,0.0808080671634951,-0.102331997870794,0.0518201225094682,0.217085108166796,1.03
-1.84079244860524,1.88944845344749,-5.68362489122793,-1.80094342663872,1.73622975481595,1.01
-0.0318534538827941,0.0193312637097619,-0.0731779178060074,-0.0305636745032128,0.0015754752220369,1.05
-0.000853473415648104,0.000576126435131627,-0.00202602548951526,-0.000840281267326593,0.000230925164356174,1
0.021749945650716,0.065358039083305,-0.104205829239628,0.021144103975052,0.152973420879473,1
-5.27283630847947,2.34058042144361,-10.2649397229882,-5.1718440288832,-1.01241048485258,1.01
0.0026990571323961,0.0160273526966029,-0.0296879528770701,0.00310871531701029,0.0333940690019879,1.04
-0.000929009505574337,0.000688449215338159,-0.00233159489013489,-0.000909793760972281,0.00038500793568908,1
0.130635011165868,0.0807319574167201,-0.0179227208960808,0.12691979881181,0.299729934549198,1
-3.08891466968423,1.51647722941616,-6.17193897452109,-3.04599958897958,-0.255648688658807,1.09
-0.00690517107749211,0.0120819774558721,-0.0316425039376008,-0.00651768022558932,0.0159086899785559,1.11
-3.09507906170888e-05,0.000535209264859228,-0.00110796712465678,-1.99253335995483e-05,0.00100685400179103,1.13
0.0649898173849797,0.0505060332816747,-0.0304125247436546,0.0638442685236948,0.167561299649374,1.04
-2.25635182827718,1.26438421990802,-4.81031789778287,-2.22543623962157,0.157270196791745,1.18
0.00173584363281678,0.0087231489156309,-0.015284804147073,0.0016980218406859,0.0189650556098528,1.04
-0.000499195121281319,0.000377255125213764,-0.00122719811584478,-0.000504877169272369,0.000262031134397603,1.04
0.12775122638045,0.0423884078565508,0.0471051353022104,0.12672075262671,0.21430283465036,1.12
2.23156390777198,1.55920467661686,-0.804880136670916,2.20921479129461,5.37725226074691,1.02
-0.0316075628371899,0.0134698116184084,-0.0579194488069138,-0.0317092840311355,-0.00503551540667467,1.4
-0.000193214248896433,0.000529099907527694,-0.00122000696116627,-0.000199271324623015,0.000865322627190128,1.11
-0.0462771060112012,0.0536345408793957,-0.157743292790323,-0.0447084402765622,0.0562152726818574,1.01
-3.6003598043203,2.09496458763643,-7.91525317537019,-3.53564430804066,0.303442766251508,1.21
-0.00117860717049467,0.012120541069562,-0.0253080257378748,-0.000991651366742287,0.0222073999444406,1.04
9.22023179344687e-05,0.000690821590523994,-0.00125506536855562,8.7246121953875e-05,0.00147785030977798,1.05
0.0380475591376458,0.0677615039104072,-0.0900788937716491,0.0370802532214475,0.174567350698304,1.1
-4.9998400706662,1.83728361046385,-8.85237726655355,-4.89561886858556,-1.69480742372883,1
-0.00907375138095305,0.0119783765121467,-0.0337757480003316,-0.00861949687309015,0.0130873368571261,1.01
0.000157511016192861,0.000437715379331522,-0.000705576969727699,0.00015935148760214,0.00100529547134073,1.01
0.14872959513639,0.0639960176332319,0.0335823125073441,0.145315800488801,0.282423830679956,1
-2.30667302493085,1.97401003507398,-6.35793336115326,-2.24364764500347,1.39259641810831,1.01
-0.00823611103514873,0.0145392498153219,-0.0388831850792493,-0.00751409769977318,0.0181853177112923,1.01
-0.00183474175716028,0.000773590955468978,-0.00346507890647295,-0.00180066088710889,-0.00041319575286495,1.01
0.0466740275281431,0.0677967326537466,-0.0803334885636798,0.0443151114262292,0.187098740312697,1.01
1.339562310277,1.76997967302183,-1.91408923457742,1.23937498393818,5.14499146044256,1.03
-0.0223108628036285,0.0133828657068212,-0.048475061688104,-0.0224632256084001,0.00448617498103885,1.41
-0.00100141669911831,0.000611792850391889,-0.00223522947482313,-0.000989040153376462,0.000181227399360024,1.1
-0.0717040149076721,0.0657778965838623,-0.219083764649554,-0.0659590102241734,0.0446070066825319,1.09
-0.854555524772196,1.59943834306075,-4.20706178266014,-0.791252341627446,2.13041542935782,1.03
-0.0440068481270252,0.0172534771611206,-0.0821716323219043,-0.042574147723891,-0.0146385539735052,1.02
0.0012785292967083,0.000466208594249364,0.000389385109257291,0.00127169141766784,0.00222057966887142,1
-0.0241567845441968,0.0580329000754797,-0.13545853493362,-0.0254613115306947,0.0942008675353813,1.04
-2.84689748061869,1.82729342534563,-6.74660414552017,-2.74812209338179,0.450217669652095,1.01
-0.0199720197679397,0.0151827366443034,-0.0522462453654315,-0.019300136730115,0.00783301698980273,1.03
0.000264474212295099,0.000553236218194634,-0.000824249089695681,0.000266827063077534,0.00135528136885748,1.02
0.0489702855667483,0.0631648208887923,-0.066837297218326,0.0464713120587188,0.180708096649084,1.01
-2.22332592511546,1.86242845814869,-6.03198313932131,-2.1621128360546,1.24658939840643,1.11
0.0142914389229473,0.0109783391028353,-0.00826764714501775,0.0147160768343085,0.0346836203319267,1.01
-0.000770125561092043,0.000612008067428328,-0.00199698905709662,-0.000760655181309289,0.000406076978244573,1.07
0.0316115600829118,0.0633433464451662,-0.0903446054711248,0.0304797964816523,0.158860424399472,1.05
-0.441755001572417,1.76842260570263,-4.02398237900111,-0.392578949166755,2.86637497593725,1
-0.019747303309819,0.0166353606304529,-0.0548313913517551,-0.0187591918403487,0.0103517918437133,1.02
-0.00164404409105236,0.000721740371665067,-0.00317564235761984,-0.00160306448693027,-0.000357142802474683,1
-0.00815714935560842,0.060089133351132,-0.123294805774402,-0.00947004493466516,0.113032352781787,1.01
3.05252557816253,0.929012722736007,1.12800444003,3.09508173327233,4.78742360639382,1.11
0.00266513824867532,0.00711874880053865,-0.0111121093261732,0.00262084628628429,0.0167034456568179,1.13
0.000103445733997336,0.000328146265342104,-0.000525883654853853,9.70475034780501e-05,0.000770390272310903,1.07
-0.00956598470091975,0.0309676256881715,-0.0682445387913044,-0.0104672026376242,0.0537658957255007,1.05
-0.266048124862098,1.37472981345374,-3.20064837314476,-0.150404869595093,2.15730989300463,1.27
0.000832331473877532,0.00906586758357965,-0.0162355492002503,0.00057689055612831,0.0193367759769518,1.27
0.000236641758327524,0.000400785797917331,-0.000572288994291516,0.000243235145444795,0.00102437671727344,1.03
0.065255136074524,0.0460816326783882,-0.018207893263411,0.0620560253256463,0.163288343562434,1.22
-4.50556730331728,2.08070066880871,-8.78796646478403,-4.43742412297974,-0.635843865639667,1.01
-0.023456127641698,0.0180299733702147,-0.061201557449002,-0.0225238098207613,0.00939796107891692,1.02
-0.00140381235975212,0.000589019649676804,-0.00255413054833866,-0.00140755917763871,-0.000218339474453813,1.17
0.141814395458983,0.073289655275806,0.00107017170256556,0.140269661872551,0.291605112869263,1.1
-3.42982914427761,1.65328712933681,-6.92371989279104,-3.34395961669504,-0.432188725518821,1.11
-0.0171361706348834,0.0102856025948613,-0.03833746842723,-0.0166728403391658,0.0018439053612679,1
-0.00109652430051774,0.00034047168244949,-0.00178668104910315,-0.00108771022966577,-0.000446589355150847,1.03
0.167851842723552,0.0585748712909192,0.0620578523586744,0.165021690541403,0.29088189644938,1.13
-0.430180980482146,1.3270488672267,-3.11921210904753,-0.407867436395171,2.11123253662558,1.04
-0.00712270972378229,0.00958769766832697,-0.0261473852898162,-0.00706344328735672,0.0115386339959398,1.07
-0.000362604307440222,0.00056120525909682,-0.00140181114161527,-0.000386754513368378,0.000777671704211851,1.56
-0.00794537572582421,0.0437787749618703,-0.0938844158772467,-0.00826898214155189,0.0782313479367963,1.1
1.5253462030731,0.934681465348594,-0.374970538528042,1.54387482999989,3.31651730094523,1.05
-0.0479437986074625,0.0112016226403442,-0.0710297323134252,-0.0475225089713729,-0.0274259918224093,1
0.000331171862211138,0.000252514400909884,-0.00018409669712718,0.000334935350003585,0.000817688883334243,1.03
-0.0117273949600065,0.0321362548623409,-0.0745807430491322,-0.0116777239550426,0.0515779789836751,1.08
-2.33789580281897,1.49437137327189,-5.48602674443235,-2.25792378462975,0.379655162646096,1.51
-0.000646917479805851,0.00847790648786293,-0.0176935293209527,-0.000642321827837318,0.0158464115236922,1.07
-0.00120202814783502,0.000391261788490388,-0.00198748733140058,-0.00119614922464175,-0.00044320557962303,1.05
0.134588864019394,0.0505932487245593,0.0406977958364178,0.132726132462934,0.24020236531085,1.45
-0.776479740897042,1.26701751665066,-3.26613404821669,-0.778651313074258,1.67268447986542,1.53
-0.00647983423726276,0.00891154433545892,-0.023455336456246,-0.00670406275875013,0.0118177889580752,1.29
-0.000250098207909792,0.00030993177115926,-0.000873866102501216,-0.000246703079248049,0.000350278371789841,1.06
0.104512123032863,0.0446744237159732,0.0163736529551705,0.105112119339939,0.19088591461242,1.58
0.403812636820412,1.539302164587,-2.70618303117634,0.441813991502186,3.29269393072311,1.01
-0.0254497750145601,0.0167877025583203,-0.0616410602973009,-0.0242106535575187,0.0039706973264009,1.01
-0.000708729581367753,0.000611476478446186,-0.00195029099447458,-0.000696442311517805,0.000451855619253519,1.01
-0.0429681080281194,0.0547682230227365,-0.146527922525856,-0.043987814131037,0.0664722638338455,1.01
-3.32457373795823,2.32839195877999,-8.23656961446722,-3.24613578944504,0.979735100497598,1
-0.0148344721785457,0.0188780069740282,-0.0538439447971378,-0.0141383515874602,0.0207380006300246,1.05
-0.000414743766864639,0.000760634235126068,-0.00194907346823633,-0.00040601792624847,0.00105267033137627,1
0.0251333498858738,0.0804546989554652,-0.129062239217261,0.0236601680668538,0.189673927639355,1
-4.93616793890028,2.43884353399893,-10.1243748495485,-4.78679514993758,-0.631940127318013,1.01
-0.0162053764364494,0.0174333268407659,-0.0516767130098422,-0.0154831449414372,0.0157809667624759,1.01
-0.000132021419909052,0.000733333623135141,-0.0015982759236703,-0.000125248640243275,0.00129144057994725,1
0.0981097178603903,0.0844236723737073,-0.0544505315005015,0.0938040412793734,0.274955915853537,1.01
-3.52045138105256,2.19685302672551,-8.18841964023272,-3.4100348144329,0.493062220849288,1
-0.00564400928237986,0.0169247606846266,-0.0408016130106104,-0.00508478412609191,0.0258000426213148,1
0.000472108709112631,0.000752885365545163,-0.000971187139002438,0.000456284716502108,0.00200667488462999,1.01
0.0123871984521549,0.076329338355124,-0.130226220477881,0.0102109522205094,0.168081684262152,1.01
-2.31708959518249,1.45344666397957,-5.32212632005228,-2.26102783816025,0.410946756940699,1
0.00293294310547045,0.0102471459393906,-0.0181631592803445,0.00327282907218473,0.0220643764748577,1.01
0.000496182709238435,0.000528014144211039,-0.000538131748609809,0.000495395847239928,0.00153508629290206,1
0.0249113430357512,0.0497038388840205,-0.0688061292373525,0.0234768994941478,0.127314200839645,1
-0.251448128703816,1.27154662744076,-2.8158290762888,-0.230113918414176,2.19013257448724,1.01
-0.0398565345971136,0.0148485751057679,-0.0716917902347327,-0.0388986749320425,-0.0135000607508479,1.01
0.000311360065666144,0.000320566474580078,-0.000325263146570276,0.000315797284899384,0.00093510359769766,1
0.00623068582772507,0.0460104916626233,-0.0844311648266338,0.00588110524603275,0.096983546820988,1.02
3.30283289730511,1.75524752594186,-0.0170670257880155,3.25689128759675,6.86459378652723,1.12
-0.0392257637570209,0.01718391517767,-0.0766920601273123,-0.0380280145851415,-0.00923275843645181,1.17
0.000150822348957309,0.000479716213390711,-0.000802399494034879,0.000151784519150629,0.00109241090300455,1.1
-0.0954804394434005,0.0607202383949496,-0.217129793840873,-0.0940644409487148,0.0181910328357384,1.25
-4.30502784211942,2.09685549908549,-8.77429996090637,-4.20214553494462,-0.517849255330742,1.02
-0.00543551537781758,0.0140902950601443,-0.0342681433883647,-0.00500473178346782,0.0207258270914937,1.01
-0.000860946370250877,0.000675839139423036,-0.00224436232362797,-0.000842731617664863,0.000413508222586743,1.02
0.09564176906047,0.0718476483317657,-0.0373261986330629,0.0923994449378199,0.246588792545175,1.01
-2.05882691510908,1.83987056959303,-5.84026946612851,-1.99740741838818,1.37994533013792,1
-0.0142422307788652,0.0169137477881403,-0.0491309153646549,-0.0133917647264916,0.0163911842412514,1.02
0.00024101430828037,0.000648631765095042,-0.0010396807507174,0.000243509053440095,0.00150979322145837,1
-0.00667084171450518,0.064894948646809,-0.130624560434348,-0.00763546353049927,0.124591291653413,1
-4.27713890518479,2.07673011251214,-8.57508289275879,-4.19888268121468,-0.452203820052529,1.03
-0.0125583947358582,0.0170938835856572,-0.0480967824878788,-0.0119750213780847,0.0194671678727912,1.08
-0.000368861201615532,0.000585604632034151,-0.00153196810404305,-0.000361167608499641,0.000772177262214902,1.03
0.0960826431204927,0.0702084967875985,-0.0351242763141163,0.0941207371417406,0.239118838045578,1.05
-2.30055770871144,2.28525169289555,-6.89264229893241,-2.27575773413496,2.10089817956455,1
-0.0195732220780772,0.0200017372705535,-0.0611313413709205,-0.0189509151947251,0.0176332812281601,1.03
-0.000420968797792415,0.000777351498523362,-0.00199962702805969,-0.000405530610008274,0.00107198165758695,1
-0.0188719181888664,0.0783843579173372,-0.175420392018682,-0.0183868405661761,0.134117887797907,1.01
-3.74267676242474,2.07492995846254,-8.14368828589666,-3.64860838738839,0.0197413997180297,1.03
-0.0257764131385224,0.0166299628355434,-0.0611660307146795,-0.0247998970753587,0.00428087068623639,1.02
0.000221200592416774,0.000604755969958459,-0.000969365018990332,0.00022195763281067,0.00140190758250638,1
0.0753539191129999,0.0714245657168742,-0.0564792124004966,0.0721817212088807,0.224184110279064,1.02
-0.833298330828618,1.34180146843884,-3.60089068299152,-0.788670732033637,1.68486257315561,1.01
-0.00734412868041193,0.00979759503533837,-0.0270412102121469,-0.00719549419175016,0.0113944730577657,1.05
-0.000351612280679119,0.000470061393532552,-0.00128335432052708,-0.000346809296416958,0.000558229338432524,1.01
0.0196216693887942,0.0464825865795897,-0.0686067784790642,0.018154246465873,0.114291133576254,1.01
-8.43822569176401,3.31916327551498,-15.6586370556111,-8.12720964298608,-2.76365316245899,1.29
-0.025960194516182,0.0197377997023148,-0.0675665016394079,-0.0250706893029752,0.0104786167896471,1.07
-0.000152174532257366,0.000664348424708399,-0.00146029443518967,-0.000153694148707977,0.00114253913586084,1.03
0.238898716834584,0.124265550927283,0.0338502448265542,0.223435704360442,0.520745085180602,1.22
-2.7317671430173,1.6867561109853,-6.152770676418,-2.6849730841321,0.470143357448992,1.06
-0.0292626201546703,0.0137307038421863,-0.0579911874071007,-0.0283481876508935,-0.00461481875792306,1.13
6.94839952094529e-05,0.000366570491917436,-0.000650809904664314,7.10289583267798e-05,0.000789079314333559,1.09
0.118996107116217,0.0625257693880526,0.00127409071171651,0.116664919023526,0.246179836141803,1.07
-3.61560693176202,2.09747644712889,-7.96333949380605,-3.53247778331153,0.219025580493758,1.01
-0.0134176221550511,0.0168702256811696,-0.0481507196776865,-0.0125076332181289,0.0174414146363591,1.01
0.000385873175432374,0.000727614643835971,-0.00105317239502395,0.000385815228591452,0.00181210757603964,1.04
0.0245283763062108,0.0720615673025286,-0.110280189949991,0.0221346858961575,0.174159056224182,1
-3.9994443715789,2.08128259598351,-8.33857348757136,-3.91058577493757,-0.155993641396713,1.01
-0.0153338773315082,0.016287524264836,-0.0495255244280061,-0.0146167600067931,0.0148112606867933,1.07
-5.43590100067014e-05,0.000624819419341254,-0.00130585694848159,-4.48679635002466e-05,0.00114996046998245,1.02
0.0827339768173881,0.072818238396521,-0.0544032818906082,0.0800011125903645,0.233225383063909,1.02
-2.94413305508651,2.03875159245834,-7.19916327707484,-2.84783472191797,0.794349723843344,1.01
-0.00333663882358743,0.0148012796044746,-0.0334797730008058,-0.00293668739277885,0.0244794005252269,1.01
-0.00078376410960965,0.000751031217657957,-0.00233475972768845,-0.000755030661373795,0.000610841110557691,1.01
0.0356306463251488,0.0706830578320937,-0.0957574475409117,0.0324675493398613,0.181372111886126,1
-2.01198885696269,2.07166351255587,-6.26633255212664,-1.96537072554869,1.8308434351711,1.01
-0.00496684289191463,0.0163239289028604,-0.0384768916106475,-0.00434088766485914,0.0256727462719145,1.01
-4.93396004132395e-05,0.000775451010202676,-0.00156621583390383,-4.75646804261274e-05,0.00147284486659119,1.02
-0.0313819397817102,0.0742341937602082,-0.174573804396874,-0.0316993895234671,0.116673904518755,1.01
1.74581209907149,1.01318853039502,-0.172075881227293,1.72508189401971,3.75945289955637,1.44
-0.00362423512963892,0.00635974576457224,-0.0171362081803701,-0.00326942581550843,0.00779294638539027,1.13
