"","pop_500m","distance_water","impervious_surface","light","noise","open_green","temp_cooldown","temp_day","temp_night","tree_cover"
"Nh_02",-0.550561521154221,0.447234643853832,-0.289387421515591,-0.906724196155929,0.978083286554388,0.108244358317187,0.232376994507616,-0.108493112616057,0.295136226592137,0.0811368102982779
"Nh_04",-0.555467871120351,0.398729074703993,-0.659146624271755,-0.275644273393551,-0.219831576769265,-0.666376843707559,-0.903084840410361,0.623685439735183,0.809382589392364,0.917801152007267
"Nh_05",-0.555467871120351,0.573465107930398,-0.467128895259802,0.76551509076147,-0.326307088263952,2.91856926355486,-2.3624299180907,2.06212295233267,-0.765340793601538,-1.70255064541642
"Nh_10",-0.310664731648097,1.47672216565047,0.655987504127493,0.789093659176586,-0.106442188379151,1.46363109361133,-0.756559559869198,1.36486468693565,-0.259471017224874,-1.60859643681858
"Nh_11",-0.526552021178442,0.349787179434508,-0.439946599643102,-0.178093466676698,0.93945182801881,2.49051805002046,-0.858853902406498,0.611114738696859,-1.08007761767583,-1.42895674656335
"Nh_51",-0.555216269431851,-0.0594927101705861,-0.661303095597051,0.00866767013214766,-0.538146307000448,0.0127398379358444,-0.949189484011568,0.668150837576792,0.407228628998872,0.522488415785371
"Nl_03",-0.321523902314263,0.473141245172571,-0.234847101652305,0.0699909330306545,-0.364438733452664,2.26739196542242,-1.02468516700279,0.53550509818317,-1.35820209789502,-1.46652028234643
"Nl_05",0.640291907038292,-1.34842718825316,0.768521663674121,0.778510198833656,0.47263800301049,-0.340435735885981,-0.0446807835085277,0.438647383097168,-0.283320414376492,-0.158033819389072
"Nl_14",1.73866436923641,0.897007064759465,2.36268237032224,0.797491090859058,0.196372096012565,-0.615354419833028,1.27779200565821,-0.275986233177132,-0.395240097583924,-1.34570908406262
"Nl_16",-0.555467871120351,1.76801791526523,-0.504772616632042,0.730446183404948,1.02098497084149,2.01130958998718,-1.32018480245941,1.1753421319571,-0.798273570077623,-1.12260520208632
"Nl_200",3.71704898963015,-0.177105508782502,1.27653762720704,0.797491090859058,0.301591842053468,0.243320190149628,1.3786452426301,-1.18274323912757,-0.957877310455245,-1.02477552294131
"Nl_205",0.503360842689862,-0.805140957337418,0.211767332339281,0.793084090096995,0.516185954680015,0.0484935749451744,1.29479329425788,-1.81760128313766,-1.44113914576812,-0.33268768896324
"Nl_206",1.38652346374724,-0.588149494536742,0.68915579847261,0.764660764897313,1.01457776258821,-0.185769561961569,0.234826605606521,0.333345276013159,0.253677723906059,-0.0442873380119812
"Nl_208",2.96804252632574,0.933423375759686,1.93373815265717,0.778652448905079,0.46861643751507,-0.948647519439,1.40544336545157,-0.380074300420587,-0.27868705974671,-0.595840745794539
"Nl_211",1.89698988071739,0.520506886131309,1.10965615856249,0.772572015001051,0.152058844106192,-0.101681404548905,0.723100007399757,-0.160258598585073,0.178949259139795,-0.626281623388133
"Nl_214",0.253864819322465,-1.26548526514525,2.1942758743584,0.78074960566405,0.97884048507863,-0.948647519439,1.6621866538791,-1.53336380924077,-1.38357767254492,-0.918326362777933
"Nl_55",0.272618998812062,-1.10340463593613,0.644895280427082,0.771126126944321,0.888574319276352,-0.119648089052045,0.935323599985733,-1.22365131004734,-0.959319781037825,-0.248662072241288
"Nl_56",-0.535487308396408,-0.782450576638767,0.935724386220184,0.797491090859058,0.625346560694618,0.0987134738055137,1.04266047019048,-1.24791625777435,-0.96828172638599,-0.741813337099701
"Nm_02",-0.555467871120351,0.135685665937961,-0.876298958119439,-2.08095341194109,0.878778725528172,-0.804937845310987,-0.569260921231958,0.123866346814845,0.920653838745755,1.41927711827034
"Nm_05",-0.442847889600224,-1.31558636691329,0.838202749367157,0.773299774070518,0.841948963234228,0.374928374878429,0.555539416124967,0.786637005253035,0.851924566100011,-1.12261275466959
"Nm_07",-0.555325904549428,-1.09870544555319,-0.175667860914836,0.797491090859058,0.549590873772335,0.722236189303544,-0.069173674149942,-0.185113924694072,-0.105171465773305,-0.396197285396247
"Nm_09",-0.278592872742482,-0.418056501283242,0.381778805688392,0.788653151702024,1.01570203101433,0.0791341121467395,0.477018216533281,-0.64013399655291,-0.743721419422498,-0.125510107164654
"Nm_201",0.38752547914217,-0.417366824513479,2.50128671199192,0.797491090859058,1.39722601138587,-0.948647519439,2.42391614322415,-2.30617941317401,-1.95241803945813,-1.04745486246058
"Nm_202",0.905361957039608,0.796191324409655,-0.026907438135562,0.76566944722195,0.278699206670545,-0.540221233073587,1.12247839642873,-1.59351821541351,-1.07628958499759,-0.177379570714686
"Oh_01",-0.529114440291014,1.87479503234856,-0.810057360606091,0.730065932730467,-0.887863898497508,-0.507119270681018,-0.876863159815053,0.894867230620888,1.16935533809518,0.954070640378978
"Oh_02",0.414729194561698,0.5228342083268,0.942553413977728,0.783584151574693,-0.12670207876976,0.653162557890705,0.36161330206063,0.911279749640288,0.224076718469099,-0.98022024041209
"Oh_03",-0.555467871120351,-0.236192660138679,-0.876298958119439,-1.08351297012403,1.0949878834021,0.247602033087175,-0.677605760245584,0.397215499948537,0.0334583868527087,0.45177045078606
"Oh_04",-0.555467871120351,0.113153479661207,-0.876298958119439,-1.25310917326607,-1.06236232383728,-0.761020337036171,0.439990659458077,-1.3967629309149,-0.740170949328964,1.37699241691163
"Oh_07",-0.555467871120351,0.205003422004096,-0.876298958119439,-1.32140901800405,-1.37613666736199,-0.899256162480039,-0.803240645696571,0.574712562381125,1.28505833809828,1.41519933361402
"Oh_10",-0.55207985253341,0.947182172767935,-0.577115454029528,-1.07831024942666,0.90139496786953,-0.2371088074969,0.186272887631014,-0.351017382121888,0.158912063564614,0.60357081369342
"Oh_12",-0.55071549905031,-1.18897883411647,-0.856784166577319,-0.950063142964614,-0.364613231878004,-0.429686274926951,-0.470569074245896,0.0864419045759289,0.416062066546872,0.934836423161864
"Ol_03",-0.552311590679225,2.52651711961072,-0.876298958119439,-0.841193412769599,0.123907574033923,-0.856921032433481,-0.948469199591163,0.721810289093409,1.49159866825798,1.42576684709515
"Ol_06",-0.516568716872721,0.0855668580739609,-0.283057152957576,0.0565588943715826,1.03548392036124,1.37747953527323,-1.2799873498649,1.48810399492759,0.162017472240148,-0.540175918429275
"Ol_11",-0.555467871120351,-0.957000265371041,-0.876298958119439,0.110986192975929,-1.00945969854789,-0.948647519439,-0.757136002095364,0.548666970057691,1.23266134577986,1.6134560176619
"Ol_16",-0.555467871120351,-1.21087375067284,-0.876298958119439,-2.62808309308427,-2.44176022357926,-0.948647519439,-0.368995552853606,0.00994075308272078,0.900076085130433,1.30231125291329
"Ol_50",-0.555467871120351,-1.46435395850269,-0.863839250118028,-2.09685625454867,-1.46083165933096,-0.74073392095602,0.994827036635375,-0.0687539116472069,1.78435712159223,0.0051674349756446
"Ol_55",-0.555226521509045,0.3638140010667,-0.876298958119439,0.744059542754674,0.131385766372725,-0.790135202221181,-0.820817839797804,0.626763331863586,1.33199551736568,1.26134482063452
"Om_02",-0.349521991246354,1.23153623435702,-0.570509620206197,0.726824171915169,-0.991869945669307,-0.613687530897933,-0.585109325379297,0.450116572791909,0.915797658664311,0.903816209029317
"Om_05",-0.554704565760722,-1.09175466116109,-0.875815233485024,-0.651835730653169,-1.23615122611544,-0.701152829029245,-0.596203422972277,0.521085601486873,1.3393110302099,1.00094304019785
"Om_06",-0.54872760953518,-0.775593713165873,-0.87330509408063,-0.548257868202223,-0.391008923149622,-0.808752707520006,-0.692590037778279,0.466236676210027,1.03667280288137,1.30751444876564
"Om_08",-0.189132637445832,-1.13481083301619,-0.390482220635905,0.38322421457862,-0.900511918291332,0.197069027503016,0.379046653967624,0.0685926660846456,0.414853032151747,-0.165110818779701
"Om_15",-0.555467871120351,0.798615973982554,-0.876298958119439,-1.75940345382857,-2.99799062518148,0.148693578415166,0.60783947184595,-2.01754778071585,-2.06663671542079,0.422844819747202
