"","pop_2km","distance_water","impervious_surface","light","noise","open_green","temp_cooldown","temp_day","temp_night","tree_cover"
"Nh_02",4894.63916015625,893.004577636719,14.0654602050781,151.178283691406,59.8175964355469,0.0985628291964531,-0.675270080566406,26.2491912841797,16.1695003509521,56.697883605957
"Nh_04",31.3183441162109,710.137817382812,5.22102451324463,194.673294067383,54.2163963317871,0.0823729634284973,-0.779118716716766,27.6052284240723,16.4825096130371,64.9029159545898
"Nh_05",5628.0224609375,908.250854492188,26.6259174346924,253.665328979492,54.9797210693359,0.628019630908966,-0.803895711898804,29.6433486938477,14.7498912811279,6.2112283706665
"Nh_10",15801.818359375,934.378662109375,64.3815155029297,254.334732055664,59.1155090332031,0.173556327819824,-0.616410136222839,26.1474685668945,14.1928768157959,12.3800954818726
"Nh_11",2361.95556640625,886.42041015625,19.5568828582764,211.812271118164,63.1840629577637,0.551587224006653,-0.792445838451385,28.5465087890625,14.2173004150391,19.9629898071289
"Nh_51",39.1427955627441,628.821044921875,5.68726015090942,210.737640380859,52.3489189147949,0.0694235041737556,-0.77360063791275,27.6299800872803,16.5323104858398,65.4133148193359
"Nl_03",4785.466796875,663.092834472656,19.2212619781494,192.220443725586,35.1700592041016,0.366684287786484,-0.509604930877686,19.5781421661377,10.4569044113159,29.9248676300049
"Nl_05",23278.43359375,405.174896240234,51.2734413146973,253.75309753418,59.1282043457031,0.0901757627725601,-0.636044502258301,26.4566249847412,14.9791555404663,31.9752101898193
"Nl_14",55875.8671875,776.111267089844,81.9631423950195,255,56.2076301574707,0.0508777312934399,-0.460123509168625,24.1338996887207,14.5968103408813,8.19411849975586
"Nl_16",12350.884765625,1213.39416503906,21.9723281860352,238.952011108398,64.1988067626953,0.447632342576981,-0.747627675533295,27.962532043457,14.6078386306763,24.8898029327393
"Nl_200",42509.28125,550.2939453125,74.816764831543,255,58.6783676147461,0.0686768963932991,-0.484822064638138,24.2037696838379,14.5117282867432,11.6590366363525
"Nl_205",14066.744140625,705.91015625,37.0019416809082,253.628448486328,56.7019309997559,0.139799997210503,-0.592005670070648,24.6041831970215,14.494948387146,34.8207130432129
"Nl_206",41322.2265625,501.081604003906,47.1891860961914,253.596038818359,64.4015731811523,0.123056173324585,-0.582310557365417,24.6542720794678,14.3995485305786,30.4098587036133
"Nl_208",27231.126953125,777.534545898438,58.0806083679199,253.866088867188,60.5710372924805,0.0698843523859978,-0.599927484989166,26.3721122741699,15.3080615997314,27.5409126281738
"Nl_211",29547.81640625,719.786560058594,52.4282836914062,253.643264770508,54.1875190734863,0.119801104068756,-0.61333692073822,26.5609817504883,15.5164461135864,29.7052841186523
"Nl_214",16483.296875,437.147552490234,65.921989440918,253.822875976562,59.9418067932129,0.0858678966760635,-0.561717450618744,25.5241775512695,14.6518068313599,18.8259239196777
"Nl_55",25616.029296875,394.261840820312,47.6730194091797,253.861206054688,59.5166473388672,0.136314243078232,-0.613139867782593,25.6618843078613,14.8070335388184,30.7177181243896
"Nl_56",11128.67578125,328.759063720703,69.6294784545898,255,61.4217414855957,0.0947675332427025,-0.445300459861755,22.8841609954834,13.9453535079956,13.8172063827515
"Nm_02",45.346435546875,772.279479980469,3.16771769523621,115.743644714355,59.4697799682617,0.0598612353205681,-0.697096347808838,26.5178413391113,17.0654067993164,62.8691291809082
"Nm_05",8550.1591796875,401.143341064453,51.2296714782715,253.53288269043,62.343864440918,0.114306904375553,-0.614278018474579,26.6633396148682,15.5485439300537,25.093656539917
"Nm_07",10243.32421875,293.480651855469,65.5114059448242,255,61.359790802002,0.102623544633389,-0.467155188322067,23.0972366333008,13.9897632598877,15.9085178375244
"Nm_09",20946.130859375,596.701416015625,49.2128715515137,254.290802001953,60.1232452392578,0.130988568067551,-0.618270754814148,25.9061470031738,14.7131700515747,31.8340187072754
"Nm_201",35572.97265625,526.583251953125,75.3480072021484,254.990524291992,63.5405311584473,0.0438414514064789,-0.428681492805481,21.2336673736572,12.6652679443359,13.1504535675049
"Nm_202",6531.2802734375,728.320556640625,18.6223316192627,247.91813659668,51.328296661377,0.127030566334724,-0.667880594730377,26.0097827911377,15.502402305603,47.6878509521484
"Oh_01",8222.3828125,1152.60656738281,30.3838272094727,250.087890625,48.833309173584,0.0351040326058865,-0.683708488941193,25.979959487915,15.0748357772827,53.2284088134766
"Oh_02",9772.474609375,677.622009277344,54.307071685791,253.788314819336,58.0356712341309,0.129806593060493,-0.631184220314026,26.0768623352051,14.2955598831177,30.0315856933594
"Oh_03",1120.41381835938,455.167938232422,3.1536180973053,155.466171264648,62.0024604797363,0.0510030016303062,-0.720057845115662,26.4034481048584,16.4889221191406,66.151008605957
"Oh_04",19.2210922241211,691.730102539062,1.69897055625916,158.422439575195,27.2849063873291,0.076946422457695,-0.478947162628174,17.3345928192139,10.7027025222778,68.3149108886719
"Oh_07",15.45836353302,347.421325683594,0.564299583435059,144.477493286133,42.9531936645508,0.00871969480067492,-0.756622910499573,27.2629375457764,17.2681751251221,75.7502136230469
"Oh_10",6544.95068359375,1058.60180664062,15.3911304473877,156.715606689453,59.181526184082,0.0935367718338966,-0.694606423377991,26.5491027832031,16.0836982727051,59.5702018737793
"Oh_12",46.4868545532227,188.345794677734,1.81462943553925,141.026016235352,27.8750991821289,0.201830342411995,-0.430122554302216,16.5418968200684,10.5728616714478,40.4267539978027
"Ol_03",5435.09619140625,1679.59997558594,14.8699865341187,177.089218139648,56.9363784790039,0.0840149819850922,-0.696655213832855,26.0527000427246,15.6652126312256,60.9228668212891
"Ol_06",4356.33544921875,854.161437988281,12.4214925765991,218.991592407227,61.6765251159668,0.703080952167511,-0.842542886734009,29.3747806549072,14.3189239501953,12.86985206604
"Ol_11",4311.47802734375,232.970275878906,8.02085304260254,208.859786987305,47.7749786376953,0.0203988682478666,-0.584286868572235,25.3758945465088,17.5630302429199,47.3971366882324
"Ol_16",0,488.17724609375,0.166560113430023,91.5514450073242,22.8394050598145,0.0763281211256981,-0.588099181652069,20.4693183898926,12.3632802963257,70.8207397460938
"Ol_50",430.472717285156,254.411285400391,0.729860782623291,116.579856872559,40.6726722717285,0.0258759949356318,-0.606238603591919,25.9092922210693,17.6746978759766,49.0208282470703
"Ol_55",1942.58349609375,663.486450195312,13.9223785400391,251.536270141602,46.4616241455078,0.0780299827456474,-0.475247532129288,18.3953628540039,11.5645456314087,53.189998626709
"Om_02",8048.240234375,919.1533203125,32.3212356567383,250.805572509766,48.6067657470703,0.0401673391461372,-0.681511640548706,25.9352874755859,14.9049625396729,52.2260322570801
"Om_05",804.117614746094,338.597595214844,1.46098446846008,189.422653198242,43.7202262878418,0.036640640348196,-0.633682012557983,25.9408359527588,17.60813331604,48.4800262451172
"Om_06",2275.23828125,422.449523925781,7.20393037796021,179.117156982422,38.0761604309082,0.137773498892784,-0.617553174495697,23.8900146484375,14.6656465530396,49.6355285644531
"Om_08",3287.07104492188,241.2958984375,14.1144514083862,222.41943359375,43.7032432556152,0.247725114226341,-0.578891277313232,26.0810317993164,16.6480884552002,17.3285503387451
"Om_15",38.572093963623,1045.41906738281,0.478150695562363,117.576240539551,16.9824523925781,0.301045566797256,-0.513910412788391,17.2789211273193,9.50064373016357,51.9528541564941
