"","pop_100m","distance_water","impervious_surface","light","noise","open_green","temp_cooldown","temp_day","temp_night","tree_cover"
"be19",-0.529854163051931,-0.878891455239918,0.287641195305576,0.506656924637093,0.805530347213132,-0.55482345162146,0.239131903440637,-0.555036302116351,-0.895912939309246,0.298752255801387
"be25",-0.0479692620389267,-1.16763620325384,0.0715574173089394,0.46985525216141,0.897340409061249,-0.230966647540484,0.0361401402264162,0.178873790022764,0.343186280482984,-0.0654062608135354
"be2",-0.866652710421692,0.696617992508546,-1.39056582267855,-0.127911292185296,-0.940007815263633,-0.639848171602675,-1.20232133027329,0.990544197453651,1.98576898961005,2.11563600914599
"be16",-0.651596686544683,1.94014643675748,0.0308270242042717,0.378135930135418,1.247283693815,-0.238704873330633,-0.289909640043135,0.301164284885392,-0.209596517679322,0.603556870439196
"be20",0.656765636518728,-0.22203772455222,1.25471911990365,0.530851494275394,0.309686331650277,-0.633998994860583,1.24919674734426,-0.742950872509152,-0.354060789141194,-0.891123308553154
"be21",-0.670550056071249,-0.889315649475612,-0.810447742055002,0.530722918751464,0.325859151287808,1.53711413814374,-0.816248541861538,1.12833741329748,1.4183954428142,-0.445492687719493
"be23",2.75292594668173,2.19524678585436,1.33868896145645,0.530851494275394,0.50853878379018,-0.639848171602675,1.36849233470275,-1.32184898594375,-1.01731705726168,-1.07377970087576
"be27",-0.101282844337125,1.44994350487722,0.653714313898057,0.501790828444074,0.583175191927696,-0.526193373604289,0.332015461603756,-0.0985705208346963,-0.156019385064889,-0.214197211096412
"be10",2.13574259741081,0.4935674574897,1.25425311182197,0.506727061918784,-0.0125656291085124,-0.624162013803179,1.19913374962169,-0.80655616156196,-0.267349994001338,-1.03401558088212
"be13",-0.863381224321125,-1.37111724939629,-1.39046415211937,-3.4518879342012,-2.95873241287725,-0.379371952950766,-1.19660861289786,1.29133488921646,1.49828949578896,1.71406699624166
"be14",-0.864602658813676,0.404280942955435,-1.16484039782516,0.354509117747176,-1.68595294294039,1.5225792984998,-0.0546578217916939,-0.956334284108344,-1.88144411268145,0.246053793991975
"be12",-0.0609583717051982,0.396089929863253,0.34581272536735,0.495166186894692,0.0535790764411497,-0.15390529700917,0.736651174139027,-0.96164216761665,-0.824255536865271,-0.494658891537021
"be22",1.28716746491524,-0.584458635889386,1.33325249194892,0.527191870688287,0.193067944519468,-0.639848171602675,1.33480568389298,-1.58487374024141,-1.34570935052155,-1.04994512556448
"be11",-0.342344427027087,-1.1537005394254,0.0933033679749649,0.493916555689864,0.844895883741816,-0.0218920159541301,0.578816880873978,-0.839370645475109,-0.605190172493751,-0.359148883624272
"be30",-0.412334674076671,-0.023111619079648,-0.174547860820111,0.471006533383963,-0.252335091286239,0.574338585899399,-0.235972866675232,0.155978864215573,-0.329270961314512,-0.0213941660588604
"be17",-0.866652710421692,1.62764709171648,-1.39056582267855,-1.09582122472854,0.0229432439561328,3.53060310242418,-2.39807249523384,1.92896689273138,-0.462096752119565,-1.33256984136136
"be15",-0.863159764153157,1.02362770004095,-1.27661320519067,0.120302857186482,0.912211293800852,2.25420914024605,-1.67113961082252,1.91269314946184,0.394055584377398,-0.476588565686925
"be9",-0.866065356652787,-0.64615612483271,-1.39056582267855,-0.398197262764759,-1.44788908133074,-0.54935657686546,-0.90510717736096,0.613646061613946,1.34866942169911,1.93767929407086
"be29",-0.195200025406439,0.975947050051744,0.342642622755084,0.480277272371505,0.313409714813359,-0.406349342808094,0.315753149426195,-0.304533229685324,-0.385544167953259,0.183839353241411
"be18",-0.701456201328402,0.44366526695007,0.00178880100188202,0.342213800175455,0.738024070273294,0.40112390173317,-0.49849022823115,0.961651039645428,0.358704867050046,-0.00973907564035167
"be28",-0.865632798655634,-0.858845455351207,-1.34929437663569,-2.20199892163208,-0.491313709791873,-0.478504197312705,-0.981501906218853,0.777935036844017,1.63453303766367,1.87416692581427
"be26",0.617230693624384,-1.11471969051731,0.438822629318495,0.530818263264664,0.29261818321988,0.0348652421172557,0.427834271231998,-0.128707107737843,0.17550670336347,-0.661821988393142
"be3",-0.824192537167737,-1.03806044440737,-0.789326399017809,-1.55840358478556,-1.82352618743961,-0.106478476278624,-0.883990152350918,0.873531519057676,0.709649200122524,1.07698431602427
"be5",0.864345121912738,0.508078631418625,1.00677697684535,0.515293461240959,1.14895188272846,-0.620019617594513,0.971453458452198,-1.02079724880208,-0.79356774594148,-0.782454694771327
"be6",0.331853454670464,-0.617204712755958,0.647722463674442,0.502276296415929,0.455192973839362,-0.578557311238959,0.475300386941099,-0.0524787787268353,0.246556182235513,-0.260354974041706
"be7",1.67039922814693,-0.431375409501199,1.36836124207699,0.530851494275394,0.159751499216912,-0.6296047198382,1.31293300908361,-1.3614604153726,-1.02319144485375,-1.01433487276509
"be8",-0.118728280493756,-0.66011034597016,1.09645015432075,0.51710719656121,0.754280631930748,-0.639848171602675,0.341002148086797,0.330059614371986,0.308150797311002,-0.564819405523541
"be24",1.13173869928051,-0.370324758260909,0.74801485736861,0.530613598337022,0.261361979504895,-0.221476857131806,1.09324470431282,-1.40134715406654,-1.27016127536257,-0.687491531364403
"be4",-0.735554090472569,-0.127792772574731,-1.18711787485228,-1.5329161885342,-1.21537941669342,-0.341075002909835,-0.877884819619238,0.691790861981069,1.39922220004592,1.38860095150192
