"","pop_5km","distance_water","impervious_surface","light","noise","open_green","temp_cooldown","temp_day","temp_night","tree_cover"
"be19",-0.291975791119791,0.350228859638221,0.721568401830315,0.663751109845452,0.697006359407087,-0.430501880121329,-0.725526140975869,0.822543855350078,0.569105396412617,-0.0377031290113663
"be25",-0.545314671100652,0.513955097160888,-0.349392211202845,0.0285017214216339,0.387645330357645,-0.577865895204581,-0.80268423247008,0.616588443360111,0.708827643049719,1.1793372820579
"be2",-0.825165221728035,-0.22093317615852,-1.00321734927034,-0.221156848185865,-0.881245208346068,-0.273817533214578,0.0638080815091707,-0.49263211640456,-0.422061069461146,1.95013476456003
"be16",-0.793580766473512,0.812183635315558,-0.731740318291418,-0.04905772456194,0.0534636397489341,1.91460460074289,-1.48224396665145,0.589475319588163,-0.185794797273339,-0.572957190798469
"be20",1.66488936913515,-0.824862908628519,1.67689576636148,0.693192568237511,0.781997791565041,-0.839606223057674,0.837480267748379,0.0845225851215677,0.343231264326828,-1.52637189703608
"be21",0.396483300401259,0.842433589101713,1.10775591963798,0.683176298595513,0.846638498255315,-0.579775919260219,-0.336353246695814,0.715897109852115,0.597483228887234,-0.552614962323974
"be23",2.18509132481631,0.555169091008384,1.72280186362095,0.694675884101796,0.797153259984842,-0.893493282427055,0.46586579928033,0.373123656611274,0.506079606372122,-1.32155806089332
"be27",-0.412508410525233,-0.792924861314793,0.320404489689674,0.459693779360205,0.738790740001135,-0.609798212562848,-0.927096477527068,0.950688396325551,0.899255696047167,0.37580553345727
"be10",1.41966643491837,-0.788327902459407,0.57348939358395,0.616667179120879,0.722694154325871,-0.479879995419367,-0.362122644500721,0.502904795601454,0.514306310753351,-0.157101130038279
"be13",-1.10214029602563,-1.60244237916542,-2.0304928168736,-3.78957981876425,-1.88864215280299,-0.583347081491895,1.69292651977049,-1.67854518054681,-1.03820879096488,0.587420553569762
"be14",-0.618618170802354,0.96520015864315,-0.308536907781462,0.30748214318999,-1.66658995290292,1.06773551759108,1.84340888893955,-1.88710996549186,-1.84977788469445,-0.384655197492374
"be12",0.0647803991907489,-0.412020063395135,-0.0501981597060894,0.425578635530192,0.459590861744898,-0.540077559339537,-0.683022665623446,0.598604315734033,0.629864789273327,0.864990860486919
"be22",1.24502042263194,0.734136028915351,1.3386534245387,0.672938187319095,0.769573059748469,-0.756773586316405,-0.0950320826427508,0.576121161483283,0.537985949515787,-0.781528418123456
"be11",0.108254337696943,-0.425379660240305,0.250703526267244,0.617339481475744,0.17399986462498,-0.493464226357693,-0.280075845530714,0.375660324706072,0.369701990970419,0.417602465355983
"be30",-0.597184271741702,0.988314998398958,-0.259989445942375,0.259542436271444,-1.37157258810904,1.04679311771585,1.45768123912412,-1.48459714671773,-1.49279890511839,-0.377954738797116
"be17",-0.720589818518715,1.32233846811275,-0.836583018629165,-0.173912234215481,-0.812115729647133,2.27309164504425,-0.00873418484378179,-0.717807616963258,-1.29681969836357,-0.934358329057053
"be15",-0.932919781248924,2.62354397079489,-1.25792318335226,-0.899522109167296,-1.35437675193711,2.26313283217646,0.937389201107707,-1.60876153378378,-1.90531060009796,-0.405862547065946
"be9",-0.972107984515672,-0.510888602731257,-1.18483878264138,-0.961810328892569,-0.200105427674071,0.35859709739676,-1.01939530831204,0.455179293041634,0.46688517539903,0.966435543690663
"be29",-0.44768552810285,1.75196333275444,-0.671458678672084,0.127039682046712,-2.04548177020455,2.04266597238907,2.37479082885762,-2.40039981713253,-2.32679265559479,-1.00579221394692
"be18",-0.2246414497403,0.307440071416691,0.259871145911453,0.385579963959399,0.781493680256411,0.411035825940745,-1.26253847048658,0.930968359953389,0.443955002895835,-0.367821111443074
"be28",-1.07826809741814,-1.0314966193694,-1.33649988384954,-1.6236610458823,0.099710390892287,-0.827669725284657,-1.19273660188815,0.962510311129336,1.48781750787035,2.08837906848467
"be26",0.145042220042733,-0.745306097771422,0.9513429887669,0.663226321533119,0.761918360713761,-0.367443380049134,-0.393398776738969,0.64949688450505,0.554860759045509,-0.734457866195921
"be3",-0.776976195261455,0.391123693986036,-0.925505873149124,-1.34478675802417,-1.66263084714875,-0.11436180874982,1.24569201894214,-1.54244587324151,-1.32801366372117,1.33789928537328
"be5",0.153300689668638,-0.741958555923022,0.319711225157708,0.54272129957912,1.00438544850248,-0.591550726290658,-0.569229008052713,0.691267490763489,0.746746286862708,-0.029651636577218
"be6",-0.124325931795115,-1.43211465661189,0.588381269237078,0.656626831955372,1.10001793466292,-0.546500754379465,-0.445013049241398,0.741994059227359,0.78972533502665,-0.501909672972184
"be7",1.60112124045086,-0.974196521036582,1.18902388611638,0.665873867282417,0.917375923751188,-0.754904626873661,0.286480078477952,0.348570584329588,0.500281877373321,-0.897758016794298
"be8",0.2161863365082,-0.23664878874714,0.117189701742923,0.413949259296533,0.248116498294174,0.135612399668047,0.116927398301418,0.0888423457989391,0.0674464485750511,-0.499162772423348
"be24",2.22522372880492,-0.436467212172639,1.04162668651287,0.654431442643698,0.790831439047217,-0.599382921351833,0.127738842280328,0.252117373835863,0.305409368322398,-0.712244248260796
"be4",-0.961057418147998,-0.98206298952159,-1.23304305961393,-1.16850122507195,-0.249642807112025,-0.65305367091275,-0.864986462157667,0.485222583963673,0.806608428310265,2.0334577822147
